ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],RespTARGET.RT[Trial],SOA[Trial],Target[Trial],RespExpTask1_RESP_CORR,CueDur_SL
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,565,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,1008,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,541,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,544,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,625,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,548,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,900,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,547,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,601,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,750,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,649,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,565,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,421,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,539,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,548,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,549,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,784,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,594,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,519,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,636,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,575,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,650,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,635,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,629,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,706,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,682,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,646,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,740,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,643,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,689,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,496,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,482,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,776,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,525,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,542,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,607,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,572,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,590,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,515,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,750,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,481,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,583,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,578,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,585,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,548,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,689,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,612,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,561,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,575,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,446,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,496,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,705,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,497,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,576,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,559,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,599,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,524,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,437,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,448,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,536,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,459,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,498,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,454,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,559,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,529,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,528,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,501,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,477,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,511,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,545,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,595,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,592,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,559,0,4,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,818,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,584,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,551,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,579,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,635,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,603,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,510,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,695,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,674,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,589,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,z,515,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,647,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,m,497,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,570,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,504,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,300,m,731,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,150,z,642,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,z,600,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,z,598,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,524,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,100,m,698,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc2,350,m,656,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,487,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,456,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,424,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,444,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,478,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,464,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,426,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,494,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,427,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,426,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,428,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,437,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,520,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,477,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,467,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,534,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,517,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,431,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,454,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,435,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,509,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,480,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,418,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,418,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,503,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,834,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,549,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,450,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,481,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,593,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,589,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,492,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,457,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,490,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,510,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,479,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,430,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,458,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,479,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,464,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,526,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,472,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,373,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,478,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,487,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,496,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,539,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,702,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,525,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,532,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,929,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,514,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,453,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,441,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,461,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,484,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,609,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,515,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,576,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,479,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,522,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,413,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,547,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,521,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,705,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,516,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,528,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,450,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,496,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,451,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,468,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,557,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,504,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,584,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,514,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,546,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,621,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,499,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,503,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,448,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,499,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,471,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,567,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,473,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,559,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,566,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,480,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,574,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,474,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,463,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,459,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,484,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,453,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,488,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,465,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,416,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,390,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,454,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,449,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,594,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,504,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,503,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,595,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,483,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,419,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,429,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,519,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,478,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,509,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,500,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,546,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,550,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,448,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,489,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,387,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,370,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,506,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,491,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,582,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,518,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,513,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,468,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,490,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,456,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,561,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,405,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,493,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,500,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,504,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,487,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,m,478,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,443,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,150,z,423,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,m,433,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,404,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,685,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,440,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,482,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,m,517,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,z,458,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,100,z,440,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,524,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,350,m,451,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc3,300,z,552,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,150,z,458,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,150,m,450,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,350,z,387,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,150,z,358,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,350,z,405,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,150,z,404,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,100,z,409,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,150,z,471,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,350,z,434,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,300,z,439,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,100,z,464,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,300,m,359,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,350,m,376,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,100,m,523,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,150,m,495,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,100,m,598,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,150,m,401,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,100,m,453,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,350,z,598,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,20,23,dx,BlockProc4,300,z,408,0,3,z,LONG
