DATASET 2. Raw data of the DUAL TASK EXPERIMENT.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],RespExpTask2.CRESP[Trial],RespTARGET.RT[Trial],SOA[Trial],Target[Trial],RespExpTask1_RESP_CORR,RespExpTask2_RESP_CORR
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1195,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,927,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,1271,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1330,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,1400,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,840,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,1481,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,888,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1323,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,812,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,994,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,1061,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,839,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,794,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,961,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,1266,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1256,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,0,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,847,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,868,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,1244,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,1130,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,732,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,989,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,1242,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1229,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,973,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,879,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,1212,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1106,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,1084,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,1166,0,6,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,1252,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,0,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,0,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,987,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1267,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,1084,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1329,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1335,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,0,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1151,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,1331,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,0,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1174,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,977,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,0,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,1246,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,1331,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,0,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1344,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,830,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,0,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1318,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,0,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1340,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,1144,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,0,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,0,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,1103,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,0,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,1109,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1108,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,1042,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1003,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,1455,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,1313,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,1064,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,1252,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,1322,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,1320,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1310,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,0,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,1262,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,0,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1160,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,0,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,1353,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,1188,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1117,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,916,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,z,m,0,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1088,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,882,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,869,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,1123,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,941,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1405,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,z,z,0,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,1086,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,807,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,906,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,100,m,z,893,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,m,m,869,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,0,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,m,z,902,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,350,m,m,896,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,300,z,m,0,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,15,24,dx,BlockProc4,150,z,z,0,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,0,100,8,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,1119,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,915,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,439,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,974,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,1101,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,1182,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,0,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,940,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,0,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,923,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,0,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,0,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,0,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,0,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,1455,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,1349,100,2,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,0,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,0,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,647,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,1455,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,0,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,0,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,0,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,1474,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,1248,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,0,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,0,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,563,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,1293,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,0,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,682,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,0,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,0,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,1175,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,0,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,1353,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,971,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,0,100,3,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,1446,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,1156,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,0,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,0,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,603,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,626,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,852,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,1452,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,0,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,916,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,0,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,0,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,554,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,1316,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,1294,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,1300,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,1271,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,1283,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,1380,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,1294,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,1201,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,1052,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,0,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,1013,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,1320,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,1152,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,1203,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,1123,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,0,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,1215,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,903,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,1130,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,1427,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,1305,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,0,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,1133,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,0,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,1239,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,1135,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,1019,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,1444,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,1095,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,1070,100,2,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,891,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,939,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,1142,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,1339,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,1262,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,0,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,0,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,1099,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,476,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,0,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,1059,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,1491,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,1085,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,1240,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,0,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,1104,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,0,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,0,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,0,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,873,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,1127,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,m,m,1216,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,m,z,880,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,1109,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,m,z,0,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,0,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,0,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,1121,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,100,z,z,1263,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,m,m,724,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,150,z,z,977,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,350,z,m,1084,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,16,23,dx,BlockProc1,300,z,m,656,0,8,z,m
